"","x","y"
"140",3.89094301499426,51.4594359340005
"141",24.0932127228007,144.671806081946
"142",97.8999476647004,248.546548666778
"143",95.2168082818389,244.984586982938
"144",14.8499839939177,69.5463412566944
"145",71.2513232603669,240.289197718115
"146",23.9359646802768,85.4358401268927
"147",41.1558473715559,167.926134636483
"148",37.8568546613678,134.061836147031
"149",65.9321766812354,190.200909270013
"150",40.2863806346431,117.682595794134
"151",6.8627305328846,92.1383289230191
"152",67.3522368539125,260.016292264812
"153",13.5064160916954,84.1575428947022
"154",97.5947178434581,205.632074014489
"155",55.1490328041837,180.117047083103
"156",40.4468670953065,150.275931454185
"157",36.1809431808069,143.846938462888
"158",76.2922303052619,139.851324576666
"159",95.3123692190275,280.762711267573
"160",25.5171300610527,116.443120182754
"161",66.4838547352701,165.160626142256
"162",32.5830680085346,116.287500018808
"163",65.6745566055179,123.773099808724
"164",14.2931267851964,88.8069952106285
"165",55.8158319443464,114.263042747642
"166",44.5824809372425,125.412302731543
"167",64.0341620193794,159.129667756801
"168",50.0721318414435,174.568918410684
"169",23.5472829081118,63.0348425473629
"170",18.4869725489989,76.6405469566148
"171",63.4210137184709,221.855696666057
"172",12.8145519876853,59.5908534324596
"173",93.8117100158706,231.975469033258
"174",87.3953707283363,191.910153610552
"175",62.1825452893972,190.591728895548
"176",71.446668333374,226.75121777189
"177",66.4129980606958,173.243221406827
"178",73.9078299375251,181.805343783986
"179",76.4983223984018,229.239663230385
"180",41.3553063292056,108.652338566011
"181",11.7852340452373,75.2791379669897
"182",48.5848649637774,74.3011120185141
"183",19.0261373762041,105.453449818374
"184",43.3094778330997,128.70398070708
"185",6.41517154872417,9.17826160137628
"186",80.9289017925039,210.930802115141
"187",0.421802117489278,15.662694813743
"188",50.8408522466198,130.823993767654
"189",50.174153316766,133.988666811568
"190",98.106569214724,206.151597443647
"191",59.3224426032975,173.545396643651
"192",36.0325093613937,144.165785024533
"193",53.5014880588278,153.142892049607
"194",38.6521550826728,82.1150588594424
"195",37.5110378721729,128.73407459037
"196",89.6177114220336,182.41076064615
"197",81.9735527038574,217.403049629998
"198",15.3696969617158,90.1136644364468
"199",41.4398074848577,165.19263311409
"200",85.1496303454041,214.816047087059
"201",87.221412640065,242.482250885166
"202",14.8573209531605,105.07664912341
"203",5.43262700084597,30.2486549591635
"204",56.9025708595291,200.355118278214
"205",50.4346810281277,147.721376753941
"206",15.5361870769411,51.6292745100377
"207",74.4659649673849,186.060991156215
"208",71.3744907872751,229.151130856114
"209",3.12910422217101,0.715103260629846
"210",17.4330453388393,40.0896685986088
"211",52.3380699334666,136.777605268174
"212",73.5170367406681,177.240547217445
"213",4.46212750393897,24.9557669873642
"214",86.1757291248068,281.572173149016
"215",65.3375843074173,167.164964297628
"216",90.9209978766739,240.361736364717
"217",49.9857148388401,181.746804270063
"218",40.0395209435374,152.257168796881
"219",14.097741455771,45.2733714887055
"220",73.7374271033332,250.466151449692
"221",13.5425659595057,99.6035708090374
"222",83.6255518021062,177.775790051762
"223",43.9104520250112,120.280877124511
"224",81.4812975702807,209.623574407469
"225",93.2336972560734,248.59262841021
"226",95.037484774366,283.29427995919
"227",77.6005245279521,184.729634846704
"228",6.68326020240784,81.1960310325538
"229",79.8035653075203,172.844466665882
"230",9.44095463491976,56.2738596910626
"231",41.26235996373,116.007653817081
"232",78.4765030024573,187.67760782634
"233",31.4888508291915,125.982015317941
"234",21.3678267551586,99.4252823844583
"235",69.3222353933379,190.761853575806
"236",33.8933591963723,109.886731173685
"237",80.7251803809777,217.92504648053
"238",49.0396441426128,175.595461123897
"239",81.5437030280009,185.801296064585
"240",11.800203868188,114.823087221239
"241",1.30236218683422,66.0465170164571
"242",45.9436812903732,134.484951792949
"243",48.3559981454164,141.622451274203
"244",32.9559659585357,118.918011248795
"245",44.0147474175319,110.231540562745
"246",99.8690243344754,223.653975804077
"247",58.5359217366204,174.255113288947
"248",56.4226970775053,143.927343826581
"249",71.1325419135392,201.556215340285
"250",22.1047921106219,80.7696621274839
"251",78.6193508654833,158.882377369332
"252",30.6289281928912,144.517991953277
"253",77.0713319070637,195.532457090539
"254",18.2186745107174,91.5076384061544
"255",27.2250816691667,168.102399704651
"256",2.21282930579036,64.9573730135901
"257",46.1945983814076,177.37908876419
"258",25.2729464555159,115.169448295327
"259",77.0249452674761,166.431902964636
"260",81.4794387668371,218.972126125363
"261",7.79893875587732,111.751830893458
"262",40.4689896386117,118.50166794937
"263",71.1283331736922,228.276079601915
"264",11.2908561248332,67.1271168858352
"265",66.2181957624853,218.079063550754
"266",29.2140772100538,139.325553549536
"267",86.8873612722382,244.370407592399
"268",48.0525742750615,137.610346538301
"269",47.2454682225361,161.899186943598
"270",5.74470241554081,22.1060276872292
"271",17.7165135042742,91.138949975556
"272",18.3723281370476,80.5098728001268
"273",86.5325377555564,236.470146602096
"274",95.5993185285479,275.198541088774
"275",62.8393276361749,202.454506847885
"276",54.2301829205826,111.971243000641
"277",2.41414234042168,40.5936565243601
"278",0.0613568117842078,73.3386710241223
"279",22.423379868269,80.1018639687264
"280",65.4478234471753,201.556765821289
"281",37.4886346282437,120.106366924898
"282",20.7824724726379,105.256416549765
"283",65.1398356771097,170.653241886529
"284",61.8416745681316,187.465116048037
"285",29.2362157255411,57.9927913251787
"286",88.7917872751132,183.241406490825
"287",57.7201513573527,132.052816830847
"288",96.6561005916446,239.842953053359
"289",51.7932515591383,155.405066196667
"290",92.5897943088785,152.955997038836
"291",1.80122267920524,81.2307995899325
"292",9.44312217179686,113.196767270265
"293",57.3563169455156,155.279810794498
"294",89.6410801913589,252.744857141365
"295",49.251152575016,115.254442112364
"296",9.45772398263216,101.858802484622
"297",80.3679933072999,230.37900952246
"298",82.5608270708472,175.683765614183
"299",89.7762178210542,264.622766873363
"300",38.3925789268687,87.2394800417928
"301",28.6424943245947,108.032598268327
"302",94.1240951186046,238.915730173146
"303",93.0487770587206,284.06243228324
"304",88.3487447164953,251.066087203105
"305",67.6786252995953,171.150751892641
"306",46.4767361059785,48.6168378786625
"307",39.1263955505565,99.1704081230884
"308",99.763281759806,234.118498036971
"309",49.1110915085301,77.1811043297007
"310",21.5878042858094,89.4278412859246
"311",59.9748420296237,152.091781080911
"312",17.485217563808,91.7822222958066
"313",24.5619589928538,140.354332976136
"314",61.2223531818017,208.448373717233
"315",76.4724653912708,184.356350089122
"316",33.0594391096383,94.3726594356095
"317",35.5030401377007,126.699743549539
"318",94.753485545516,235.496824834459
"319",94.5255565922707,268.106030302224
"320",75.5292765097693,222.85777212381
"321",5.99953068885952,88.5627321436303
"322",0.828977068886161,40.4246911601313
"323",2.99728256650269,45.8265411885399
"324",58.4421823965386,175.94958051022
"325",14.5424993010238,39.4622596651896
"326",45.1373934280127,71.9943472217454
"327",6.236566696316,43.2795938904085
"328",48.9967838162556,103.000803878187
"329",96.0111339343712,196.697202263838
"330",67.0126458862796,194.860856241729
"331",38.9742006314918,104.872579309062
"332",48.0584166944027,174.446676316271
"333",8.33813899662346,97.6982748309812
"334",33.1513788783923,90.8416273729278
"335",24.4624031474814,128.474932859887
"336",44.8263927130029,107.877007462932
"337",81.244824337773,200.25931175812
"338",93.0658111115918,266.898183536575
"339",76.9972609588876,204.585326747877
"340",54.8338074469939,222.204882317133
"341",86.9905093684793,232.60869953977
"342",38.6966607999057,129.894108081444
"343",88.5737012838945,207.432598951645
"344",52.4772920878604,129.038746938456
"345",25.2760690171272,84.2909583304446
"346",11.4937645150349,117.411989117987
"347",68.7016860814765,228.447354711806
"348",29.2830817168579,162.536539927039
"349",75.9124287869781,219.85994879385
"350",18.2787492405623,118.048267139232
"351",63.5653248755261,147.372347710605
"352",83.1620492273942,196.165853205234
"353",68.4779561590403,180.18800399249
"354",39.4244056427851,109.406931329904
"355",24.2649737047032,23.2577215216971
"356",50.4868243122473,138.659733562472
"357",98.2229063985869,299.926937570169
"358",53.1898234970868,222.840884656227
"359",31.5378404455259,109.532897418334
"360",35.4161502094939,164.804911655296
"361",89.0419071074575,197.605763242926
"362",14.268637355417,87.6569085609587
"363",56.3356921076775,166.825023548425
"364",18.9479110296816,48.713160967068
"365",92.8802214795724,285.481509395902
"366",67.263464233838,158.384528659323
"367",88.1499632727355,247.795151450841
"368",9.1132492525503,50.5080932068294
"369",45.3810567967594,164.903780236091
"370",13.994920020923,141.35036284498
"371",46.5642901370302,157.298608871127
"372",24.5650814613327,119.73285188189
"373",89.1429076436907,199.567392747663
"374",56.8296913057566,160.748526938904
"375",48.683656915091,128.950355299303
"376",37.8887284547091,171.61012977841
"377",34.7182655474171,142.471485718135
"378",71.3569733547047,181.571859863129
"379",82.1098087821156,233.929773222432
"380",81.9865675410256,210.913312107794
"381",95.0838229851797,231.998884940557
"382",29.8931163502857,120.74128706883
"383",54.8103690380231,158.400613027893
"384",0.317798973992467,43.2971321313592
"385",62.9720370983705,184.804975830245
"386",58.980249078013,144.69305326612
"387",40.3813977260143,138.082799694048
"388",55.4507818073034,168.099214076162
"389",8.44691721722484,82.733712412231
"390",62.0981386397034,142.335363265652
"391",75.4135636147112,196.587524536249
"392",55.0924017094076,125.185551319577
"393",40.0620506610721,143.481420827755
"394",44.0599182853475,141.558265095061
"395",24.8071004403755,108.975687769277
"396",51.3234690763056,93.870228750458
"397",97.2437970107421,237.127886518605
"398",22.8624187409878,109.775686954801
"399",78.4698244649917,162.918962542209
"400",15.2924675494432,57.3933277634403
"401",78.8377151358873,219.596579037421
"402",2.23463622387499,47.2560937390535
"403",11.0452015185729,37.993191435828
"404",41.7523913085461,130.030830050897
"405",88.2517025340348,197.592591414748
"406",38.4864776162431,183.157654783497
"407",16.9585788389668,90.4241772980145
"408",82.652171025984,256.144746965988
"409",14.2224031034857,84.4993600004192
"410",90.4361502965912,217.991213095869
"411",74.1189433494583,235.544222949182
"412",91.3611562456936,210.798194861381
"413",52.7852254221216,128.655017003103
"414",8.46539023332298,19.060554715096
"415",52.1632926771417,130.066519220176
"416",65.4525502352044,196.948860755148
"417",88.0271924193949,194.286679012752
"418",60.2168952347711,197.013079403097
"419",74.0475725848228,209.559444778037
"420",15.0779000483453,113.492986470256
"421",59.7373180557042,205.002249151441
"422",82.4206502642483,164.558177170744
"423",8.87317359447479,22.4319244721732
"424",60.4214953025803,162.682435904719
"425",95.6807692768052,229.863762646022
"426",68.1980114197358,182.777713551626
"427",21.9695068662986,37.1004569974556
"428",46.5315556153655,199.529612805693
"429",80.7437745155767,197.377858199801
"430",37.0251386892051,130.750165020301
"431",49.8129456536844,138.214374740876
"432",68.0300433421507,210.44779305423
"433",41.0909698344767,93.5199727805619
"434",20.8886863430962,159.216630174106
"435",54.0044599911198,186.829811362634
"436",54.3053622590378,136.64181036269
"437",83.4668793482706,229.626495522568
"438",18.7047440093011,116.012312677661
"439",24.1918395506218,110.248298954489
"440",28.2626864733174,81.9294374281406
"441",76.6662267968059,209.504821713638
"442",0.258384156040847,57.857948483322
"443",8.24871945660561,59.1803697282406
"444",92.5505586434156,272.197389442094
"445",39.6790481405333,81.5171709851329
"446",69.2524201469496,248.468972437234
"447",14.1327749472111,95.8868513417448
"448",49.7496131807566,132.176262120157
"449",95.4612852772698,199.411960647966
"450",53.3814080292359,185.144036700115
"451",17.1666953945532,74.1474768151635
"452",26.6066819196567,84.7333837722831
"453",11.8985883425921,58.4019277398115
"454",28.6431444808841,95.2144223947073
"455",32.6485543278977,120.686991860116
"456",19.5728859398514,48.6639547022515
"457",53.546194685623,186.468588125844
"458",49.5002575684339,150.309763369682
"459",32.7917689457536,171.966292361677
"460",8.9522497728467,65.9442399465598
"461",46.529672597535,135.130096006265
"462",29.4650862924755,142.792295876089
"463",54.0721902390942,168.024239133201
"464",89.786727190949,240.752013672049
"465",14.400891540572,67.2147004579953
"466",93.1250575697049,261.898241219311
"467",14.2271792050451,100.200167636885
"468",12.1278843842447,53.2357947651063
"469",19.3028377369046,61.8033757851974
"470",39.7865062346682,93.0690015910392
"471",93.8434096286073,210.194196957118
"472",26.4146050903946,139.573035581418
"473",54.4035403756425,116.411938896074
"474",54.0333319921046,103.350209504646
"475",72.0217232825235,197.29501595086
"476",82.6205553021282,272.903525338755
"477",8.00891781691462,106.793124572236
"478",5.71832165587693,68.2238809727645
"479",4.52180560678244,89.6041620854577
"480",13.2783763343468,32.8616306977531
"481",46.5684644412249,153.268582699562
"482",18.5026202816516,69.5139633104205
"483",67.1391650801525,188.931527824846
"484",40.8468977781013,88.0383865477492
"485",71.8392290640622,151.855770708148
"486",1.54552117455751,38.9932321811407
"487",88.2404579548165,220.013348619152
"488",2.56072287447751,78.7454654029249
"489",63.1996222306043,143.699016979788
"490",49.9921727692708,182.650589284846
"491",18.411511182785,86.9053178125965
"492",89.5054636988789,227.910984194038
"493",95.4187437193468,301.177642706059
"494",30.2948758937418,67.6326400968092
"495",9.6780737163499,62.1378657065564
"496",43.5694907791913,183.738417214796
"497",28.3976729027927,101.28903301928
"498",43.4704400599003,158.764733458803
"499",89.7484812885523,195.464333450101
"500",56.2207602197304,181.551409382724
